,xdot0,xdot1,xdot2,xdot3
313,7.887857021484259,8.949247131198806,9.561035741318905,9.889913063944281
314,7.90533411212327,8.959741862805776,9.564580730741602,9.890634426704121
315,7.922680662843543,8.970134688746834,9.568083368756207,9.89135255733342
316,7.939897347253631,8.980426386559119,9.571544289040546,9.892067565108762
317,7.956984842501288,8.990617731157814,9.574964118410476,9.892779553767255
318,7.973943829090616,9.000709494854043,9.578343476836558,9.89348862165108
319,7.990774990703592,9.010702447372,9.58168297745955,9.894194861850762
320,8.007479014025865,9.020597355865284,9.584983226604878,9.894898362347083
321,8.024056588576592,9.030394984932387,9.588244823796161,9.895599206151616
322,8.04050840654255,9.040096096631423,9.591468361767982,9.896297471445822
323,8.056835162616029,9.049701450493963,9.594654426477907,9.896993231718671
324,8.073037553836683,9.059211803538043,9.597803597117935,9.89768655590275
325,8.089116279437139,9.068627910280295,9.60091644612543,9.898377508508798
326,8.10507204069219,9.077950522747146,9.603993539193638,9.899066149758658
327,8.12090554077166,9.087180390485134,9.607035435281862,9.89975253571658
328,8.136617484596668,9.096318260570264,9.610042686625379,9.900436718418856
329,8.152208578699307,9.105364877616408,9.613015838745175,9.901118746001753
330,8.167679531085572,9.11432098378271,9.615955430457559,9.90179866282769
331,8.183031051101487,9.123187318779983,9.618861993883709,9.90247650960966
332,8.198263849302451,9.13196461987613,9.621736054459257,9.903152323533842
333,8.213378637325357,9.140653621900409,9.624578130943876,9.903826138380383
334,8.22837612776391,9.149255057246739,9.627388735431028,9.90449798464233
335,8.243257034046541,9.157769655875823,9.630168373357815,9.905167889642671
336,8.258022070317269,9.166198145316223,9.632917543515068,9.90583587764949
337,8.272671951319106,9.174541250664257,9.635636738057636,9.906501969989183
338,8.287207392280171,9.18279969458279,9.638326442514975,9.907166185157743
339,8.301629108802182,9.1909741972988,9.640987135802003,9.907828538930081
340,8.31593781675141,9.199065476599772,9.643619290230294,9.908489044467368
341,8.330134232152096,9.207074247828931,9.646223371519653,9.9091477124224
342,8.34421907108206,9.215001223879213,9.648799838810044,9.909804551042956
343,8.358193049570437,9.222847115185985,9.651349144673908,9.910459566273152
344,8.372056883497647,9.230612629718559,9.653871735128918,9.911112761852763
345,8.385811206280628,9.238298440942804,9.656368029240795,9.911764134384304
346,8.399456338504375,9.245905090422564,9.65883835859386,9.912413660437569
347,8.412992953855383,9.253433244994728,9.661283131780715,9.913061337767878
348,8.426421758118748,9.260883582332944,9.663702759524078,9.91370716428991
349,8.439743455321812,9.26825677792136,9.6660976464183,9.91435113607194
350,8.452958747709806,9.275553504979966,9.668468190950293,9.914993247432779
351,8.466068335719498,9.282774434394716,9.670814785522367,9.915633491035916
352,8.479072917951154,9.289920234651964,9.67313781647695,9.916271857980895
353,8.491973191139055,9.296991571776834,9.675437664123091,9.916908337892048
354,8.504769850120844,9.30398910927515,9.677714702764693,9.917542919004589
355,8.517463587805903,9.310913508078603,9.679969300730416,9.918175588248166
356,8.530055095142952,9.317765426492848,9.682201820405181,9.91880633132791
357,8.542545061087061,9.324545520148265,9.684412618263208,9.919435132803018
358,8.554934172566226,9.331254441953119,9.686602044902529,9.920061976162975
359,8.56722311444764,9.337892842048921,9.688770445080921,9.920686843901375
360,8.579412569503804,9.344461367767753,9.690918157753186,9.921309717587489
361,8.591503218378586,9.35096066359139,9.693045516109727,9.92193057793554
362,8.603495739553301,9.357391371112053,9.695152847616365,9.922549404871779
363,8.615390809312947,9.363754128994627,9.697240474055326,9.923166177599397
364,8.627180246535724,9.370046200953512,9.699306362736444,9.923780352248635
365,8.638830435817528,9.376253891919472,9.701341467369922,9.924390040063598
366,8.650386426911629,9.382394227564788,9.703357771473422,9.924997907187569
367,8.661848763218641,9.388467940029805,9.705355603522829,9.925603911397065
368,8.673217994553193,9.394475748955097,9.707335285292569,9.926208011421428
