,xdot0,xdot1,xdot2,xdot3
202,9.654958694271707,9.654958694271707,9.654958694271707,9.654958694271707
203,9.660661741501269,9.660661741501269,9.660661741501269,9.660661741501269
204,9.666270525385652,9.666270525385652,9.666270525385652,9.666270525385652
205,9.671786603965302,9.671786603965302,9.671786603965302,9.671786603965302
206,9.677211509528448,9.677211509528448,9.677211509528448,9.677211509528448
207,9.682546749036751,9.682546749036751,9.682546749036751,9.682546749036751
208,9.687793804543917,9.687793804543917,9.687793804543917,9.687793804543917
209,9.692954133607389,9.692954133607389,9.692954133607389,9.692954133607389
210,9.698029169693235,9.698029169693235,9.698029169693235,9.698029169693235
211,9.70302032257435,9.70302032257435,9.70302032257435,9.70302032257435
212,9.707928978722064,9.707928978722064,9.707928978722064,9.707928978722064
213,9.712756501691288,9.712756501691288,9.712756501691288,9.712756501691288
214,9.717504232499289,9.717504232499289,9.717504232499289,9.717504232499289
215,9.722173489998205,9.722173489998205,9.722173489998205,9.722173489998205
216,9.726765571241407,9.726765571241407,9.726765571241407,9.726765571241407
217,9.731281751843794,9.731281751843794,9.731281751843794,9.731281751843794
218,9.73572328633615,9.73572328633615,9.73572328633615,9.73572328633615
219,9.74009140851363,9.74009140851363,9.74009140851363,9.74009140851363
220,9.744387331778489,9.744387331778489,9.744387331778489,9.744387331778489
221,9.748612249477151,9.748612249477151,9.748612249477151,9.748612249477151
222,9.752767335231708,9.752767335231708,9.752767335231708,9.752767335231708
223,9.756853743265921,9.756853743265921,9.756853743265921,9.756853743265921
224,9.760872608725865,9.760872608725865,9.760872608725865,9.760872608725865
225,9.764825047995243,9.764825047995243,9.764825047995243,9.764825047995243
226,9.76871215900551,9.76871215900551,9.76871215900551,9.76871215900551
227,9.772535021540854,9.772535021540854,9.772535021540854,9.772535021540854
228,9.776294697538153,9.776294697538153,9.776294697538153,9.776294697538153
229,9.779992231381964,9.779992231381964,9.779992231381964,9.779992231381964
230,9.783628650194636,9.783628650194636,9.783628650194636,9.783628650194636
231,9.78720496412163,9.78720496412163,9.78720496412163,9.78720496412163
232,9.790722166612122,9.790722166612122,9.790722166612122,9.790722166612122
233,9.794181234694976,9.794181234694976,9.794181234694976,9.794181234694976
234,9.797583129250143,9.797583129250143,9.797583129250143,9.797583129250143
235,9.800928795275576,9.800928795275576,9.800928795275576,9.800928795275576
236,9.804219162149748,9.804219162149748,9.804219162149748,9.804219162149748
237,9.807455143889808,9.807455143889808,9.807455143889808,9.807455143889808
238,9.81063763940549,9.81063763940549,9.81063763940549,9.81063763940549
239,9.813767532748816,9.813767532748816,9.813767532748816,9.813767532748816
240,9.816845693359673,9.816845693359673,9.816845693359673,9.816845693359673
241,9.819872976307327,9.819872976307327,9.819872976307327,9.819872976307327
242,9.822850222527952,9.822850222527952,9.822850222527952,9.822850222527952
243,9.825778259058236,9.825778259058236,9.825778259058236,9.825778259058236
244,9.828657899265108,9.828657899265108,9.828657899265108,9.828657899265108
245,9.831489943071691,9.831489943071691,9.831489943071691,9.831489943071691
246,9.834275177179503,9.834275177179503,9.834275177179503,9.834275177179503
247,9.83701437528699,9.83701437528699,9.83701437528699,9.83701437528699
248,9.839708298304457,9.839708298304457,9.839708298304457,9.839708298304457
249,9.842357694565425,9.842357694565425,9.842357694565425,9.842357694565425
250,9.844963300034523,9.844963300034523,9.844963300034523,9.844963300034523
251,9.847525838511915,9.847525838511915,9.847525838511915,9.847525838511915
252,9.85004602183437,9.85004602183437,9.85004602183437,9.85004602183437
253,9.852524550072994,9.852524550072994,9.852524550072994,9.852524550072994
254,9.854962111727705,9.854962111727705,9.854962111727705,9.854962111727705
255,9.857359383918485,9.857359383918485,9.857359383918485,9.857359383918485
256,9.859717032573476,9.859717032573476,9.859717032573476,9.859717032573476
257,9.862035712613965,9.862035712613965,9.862035712613965,9.862035712613965
258,9.864316068136311,9.864316068136311,9.864316068136311,9.864316068136311
259,9.86655873259087,9.86655873259087,9.86655873259087,9.86655873259087
260,9.86876432895795,9.86876432895795,9.86876432895795,9.86876432895795
261,9.870933469920873,9.870933469920873,9.870933469920873,9.870933469920873
262,9.87306675803617,9.87306675803617,9.87306675803617,9.87306675803617
263,9.875164785900958,9.875164785900958,9.875164785900958,9.875164785900958
264,9.87722813631756,9.87722813631756,9.87722813631756,9.87722813631756
265,9.879257382455394,9.879257382455394,9.879257382455394,9.879257382455394
266,9.881253088010196,9.881253088010196,9.881253088010196,9.881253088010196
267,9.883215807360601,9.883215807360601,9.883215807360601,9.883215807360601
268,9.885146085722152,9.885146085722152,9.885146085722152,9.885146085722152
269,9.88704445929874,9.88704445929874,9.88704445929874,9.88704445929874
