,t,cbf,x0,x1,x2,x3,x4,x5,x6,xdot0,xdot1,xdot2,xdot3,xdot4,xdot5,xdot6,u_0,u_1,u_2,u_3,u_4,u_5,u_6
0,0.0,2.5020029777347927,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.435196562651953,14.913633827591605,17.60718164021648,15.001983111405488,14.90821194580094,13.357667999008477,7.552976219038898
1,0.05,2.5020029777347927,-1.5596103211098111,-1.5668846651972568,-1.5801428514817026,-1.5673373209410324,-1.5668710026752395,-1.5592433937006396,-1.530553454822963,0.354576825027153,0.12914678117337947,-0.2664585943857023,0.1894758615193196,0.18193009058621673,0.4174368210414041,0.8903227130313345,13.435196562651953,14.913633827591605,17.60718164021648,15.001983111405488,14.90821194580094,13.357667999008477,7.552976219038898
2,0.1,2.513514465901326,-1.5371730042762681,-1.5577368706067931,-1.5942981477380818,-1.5532550372572511,-1.5535164375211905,-1.5325867809529934,-1.4746386447462176,0.514401084355496,0.23000538307178386,-0.26426165524132034,0.38457588479141236,0.3535576689224336,0.6250010890339944,1.130491595598949,11.004839376648906,13.798377120621655,18.70150975263482,12.793241439941646,12.93739854057166,10.136878553724168,3.870299722121601
3,0.15000000000000002,2.536767260623201,-1.508757414421258,-1.5437775380704857,-1.6054468326820173,-1.5296724631555116,-1.5323692238202504,-1.498548902292685,-1.4153752730187317,0.6132269817655369,0.3263709171931446,-0.1697864003980944,0.5585130287031266,0.4880414305233418,0.7236359958328247,1.1754437838625473,9.551201017726457,12.719894099269837,18.231767433523377,10.704981679916731,11.205367492329728,8.352466023475744,2.6044424429858197
4,0.2,2.569184274185809,-1.4760669610669954,-1.5251188201612125,-1.610879300368404,-1.4979369086944636,-1.505410716915744,-1.4611361827932772,-1.3564521482532024,0.6909708010058598,0.4184218311481265,-0.043309160416726444,0.7080438627487463,0.5852769366162852,0.7662025009483122,1.1622613079399464,8.38947456905089,11.616622808310428,17.173134247976407,8.797065609184498,9.80119645696251,7.3178121476320666,2.0755037027811647
5,0.25,2.608252121715825,-1.4397868242186447,-1.5020688618242948,-1.6096438173864536,-1.4592880416819305,-1.474396220272268,-1.4223573751634988,-1.2989518139814464,0.7581649015131711,0.5015065333251761,0.09443574459195289,0.834489930996329,0.6508447540601414,0.7818632244449859,1.1320944659737855,7.326152761961916,10.529429349391734,15.861107240723948,7.061600759490313,8.698859996033216,6.6624539874033015,1.7761497168995048
6,0.30000000000000004,2.6515956548344937,-1.4003705278450482,-1.475183648699389,-1.6014002530875553,-1.4148637239034538,-1.4407624177074263,-1.3831110607428254,-1.2431833046501306,0.816596426573924,0.5712986959875803,0.23615796782504095,0.9389330537793803,0.6908965448755859,0.7869366117528521,1.096967348905395,6.320053283593113,9.512146010741118,14.41229228699713,5.490251568770356,7.8507024090422615,6.1783472409747775,1.555641920261974
7,0.35000000000000003,2.6970125626619255,-1.3582582639454848,-1.4452043290607084,-1.5860363784458473,-1.3657571154842123,-1.405642851158269,-1.3436813618086885,-1.1892432848165357,0.8659644761460523,0.6249413631906411,0.3788302790718252,1.0217291488847444,0.7111382076313204,0.7902779375414798,1.0600562071354975,5.3728359660013645,8.608331719830932,12.870243759017498,4.085245686955718,7.208955296416801,5.748193911553747,1.3726305792714888
8,0.4,2.7425055578613127,-1.3139126343650651,-1.4129777151505796,-1.5635559142160307,-1.3130478139669777,-1.3698962445772274,-1.304033147006576,-1.1371849944970824,0.9059452439647268,0.6610866384608202,0.5204532775267164,1.0830663272314962,0.7167986250462863,0.7961462090621856,1.0219293388621664,4.49340800648504,7.847080026801856,11.257687455587835,2.854488675354033,6.728649728056022,5.309226133723203,1.2190198077008694
9,0.45,2.7863142815355593,-1.2678027594510473,-1.3793852441563983,-1.5340591283664464,-1.2577969737885903,-1.3341294867196614,-1.2639969829109987,-1.0870639953505066,0.9366290135981091,0.679665382131635,0.6590907617648454,1.1235401225699166,0.7127010609375003,0.8058646139414701,0.9826165080699971,3.6873334724267286,7.243844008873873,9.5945437275696,1.8037198367065934,6.367052347141721,4.833697423944049,1.0962298105630932
10,0.5,2.8269433081671105,-1.2203798128923322,-1.3452842192430838,-1.4977490723428892,-1.2010129387149178,-1.298719999007387,-1.2233895677272981,-1.038946463516712,0.958591653034467,0.6816659184517998,0.7926008288194002,1.1446819731463347,0.7031784371402575,0.8188220785209226,0.9418414367936726,2.9573263461482857,6.803270391865444,7.902537719408052,0.9381668467677646,6.081951936108891,4.315999717415076,1.0048583530593866
11,0.55,2.86318198937884,-1.1720683135162409,-1.3114633537485896,-1.4549290266752248,-1.1436133130772514,-1.2638428933151569,-1.1820857167054288,-0.9928932885367597,0.972306155261406,0.668811274973952,0.9191244974603473,1.148574162098907,0.6919627066758068,0.8334234629642719,0.9000464722102677,2.300589678934667,6.519072042439991,6.204605949993106,0.24341024308066728,5.83692053824136,3.7672210388001375,0.9468386062691856
12,0.6000000000000001,2.894105729066777,-1.1232676557017942,-1.2786092761904495,-1.4059921299291882,-1.086395407563718,-1.2295063163833695,-1.140053542639662,-0.9489463873031609,0.978264706847806,0.6434279068555189,1.0369752516404025,1.1378765224619611,0.6819673162310225,0.8476229074850067,0.8576643199823113,1.7168640060982518,6.3785302450099515,4.522097316125592,-0.293945883731666,5.5990044551509905,3.20485748847069,0.9180720539373325
13,0.65,2.919070342253317,-1.0743567308485993,-1.2472815389713003,-1.3514064080200336,-1.03001942215283,-1.1955953693655637,-1.097363613780683,-0.9071198190676415,0.9767896228261036,0.6082447845254229,1.1448529596254835,1.1153456226129643,0.6751924760914638,0.85943848330325,0.8153597070657888,1.2059360868944187,6.362478702386356,2.874310200940573,-0.6940230814931644,5.343021403231216,2.6495939973776044,0.913272593823097
14,0.7000000000000001,2.937695213035051,-1.025702010067281,-1.2178963526130175,-1.2916953960078674,-0.9750127715016577,-1.1619176452133286,-1.0541770573772713,-0.8673919635367817,0.9680668772923577,0.5662433154810099,1.2418274250627743,1.0834842872758406,0.6727513680945214,0.8672698826666627,0.7738753084547433,0.7690439707026544,6.4471376999926875,1.2773202616743047,-0.9774496746926149,5.051894472185367,2.120714816602005,0.9252714039243364
15,0.75,2.949839261056463,-0.9776622506039369,-1.1907173495644834,-1.2274216623732952,-0.9217892108429906,-1.1282443419416592,-1.0107221991459048,-0.8297045125085007,0.9522382909854569,0.5205245572784609,1.3272460777563302,1.0443086916856412,0.6750178800816555,0.8700422298099483,0.7339165007669686,0.40827966400270005,6.605393821790228,-0.25562020380429773,-1.1622504420000541,4.716191015663543,1.633618523426982,0.9463331356366522
16,0.8,2.955572382867361,-0.9305877883683377,-1.1658526242031821,-1.1591762519008368,-0.8706758298471754,-1.0943418309128967,-0.9672678602035225,-0.7939663944397656,0.9295213290650265,0.47419034271751354,1.4005958607082538,0.9992684891379853,0.6818505246546611,0.8672007479235652,0.6960729598062394,0.1255721996472305,6.807976555715414,-1.7130153041946985,-1.2619531845791432,4.332494154013941,1.1988494159188023,0.9691871872541499
