,x0,x1,x2
0,0.0,0.0,0.0
1,7.3787705342493805e-06,3.1621198669877045e-08,-0.003076355877591281
2,9.845948859116023e-05,1.6747435935160485e-07,-0.010550561272097709
3,0.0004529938192922534,8.209186753801074e-07,-0.020545511180104614
4,0.0013139546621366057,3.499356617840584e-06,-0.03187227426958174
5,0.002958046464610143,1.1552885674113166e-05,-0.04378256449117701
6,0.0056772416703538,3.085160419615744e-05,-0.05580998711603706
7,0.009767356513561986,7.035896405938787e-05,-0.0676682276975303
8,0.015521103088031011,0.00014255726951070284,-0.07918576585086962
9,0.023223975136186462,0.0002637315774942113,-0.09026401651919183
10,0.033151917296233756,0.00045412923880007835,-0.10085049703163684
11,0.045570107463893894,0.0007380152495551935,-0.11092163009073423
12,0.06073242500914012,0.0011436421219679204,-0.12047172462363516
13,0.07888133277281559,0.0017031492772778562,-0.12950591543424864
14,0.10024799957013786,0.002452402224432381,-0.13803563715474804
15,0.125052552574577,0.0034307766713975426,-0.14607571738312713
16,0.15361301636611557,0.005401911897839517,-0.1536423042842812
17,0.18648838662065942,0.010701097518651127,-0.16075059218904492
18,0.22411657171963556,0.02078617354434425,-0.16741376037122782
19,0.2668124440168121,0.03633693506578429,-0.1736432804473176
20,0.31481279508274196,0.057608711105028076,-0.17944872613753624
21,0.36829241254015965,0.0845675761840778,-0.18483735999084439
22,0.4273676631778167,0.1169366142969096,-0.18981360634620156
23,0.4920946976177189,0.15420566551664067,-0.19437842648787634
24,0.562465822644449,0.19562817413017852,-0.19852857271065819
25,0.6384062807201449,0.24021795794134213,-0.20225567634081779
26,0.7197731395115079,0.2867541544288608,-0.20554510531409767
27,0.8063576055119376,0.33379982184072704,-0.20837450171806512
28,0.8978915734602558,0.3797369944371398,-0.2107118736487384
29,0.994058543659941,0.42281797803275284,-0.21251306723674748
30,1.0945082632239262,0.46122960944551544,-0.21371839319250974
31,1.1988804712190668,0.49319567193310593,-0.21424805362842175
32,1.3072001410603757,0.5187842546337235,-0.21398354807526856
33,1.4193472664842082,0.5374663536511718,-0.2127311393540688
34,1.5348371274231654,0.5471041289509608,-0.21025511505935532
35,1.6532627526322818,0.5459779991062557,-0.20629953421408107
36,1.7742924966182176,0.5327749543419141,-0.2006269057147721
37,1.8976662628834329,0.5065785285757579,-0.193085670099291
38,2.0231894971543007,0.4668572359593173,-0.18366903043018457
39,2.150725109762694,0.4134528553374527,-0.17252343251442315
40,2.280183636164584,0.3465707421890486,-0.1599066502151914
41,2.411511960290072,0.26677395819501365,-0.1461286970852622
42,2.544680901021348,0.17498188459318453,-0.1315032310579904
43,2.679671881258399,0.07247247059492644,-0.11631795849784425
44,2.8164628020265154,-0.03911440168703989,-0.10082114973365339
45,2.9550132227007375,-0.1577766749035306,-0.08521856217578455
46,3.0952490799183803,-0.28115892623955224,-0.06967597903830439
47,3.2370474965549954,-0.4065775932902662,-0.054324215185516236
48,3.380222720292981,-0.5310706714867927,-0.039264784891854664
49,3.524514801565193,-0.6514791101999592,-0.024575309787162297
50,3.6695830938942255,-0.7645638760376584,-0.010314264867938518
51,3.8150067656822846,-0.8671565463209949,0.0034750579369163034
52,3.960293979802293,-0.9563327151548808,0.016761348567143085
53,4.104900088153496,-1.0295881604287653,0.029522757072816555
54,4.248264361119242,-1.0853019752481938,0.041744998814144695
55,4.389978177090989,-1.1257598382367071,0.05342089001829112
56,4.529763739564317,-1.1545728404860327,0.06455104860365113
57,4.667248882172657,-1.1723149796275945,0.07514123923691271
58,4.802000588350149,-1.1782711317323833,0.08519899422267185
59,4.933597029426906,-1.1717977618041389,0.09473253756804734
60,5.06167684547073,-1.1528179775530694,0.10375063481955729
61,5.185968338071606,-1.121952805539355,0.11226289153347348
62,5.306291333246144,-1.0803813456096203,0.12028006235512023
63,5.422543412929461,-1.0296241688555625,0.1278141427945617
64,5.534681425982514,-0.9713535473742863,0.13487823150717254
65,5.642703833936846,-0.9072570285416489,0.14148623404594324
66,5.746635921123403,-0.8389497066457559,0.14765248233554049
67,5.846518107609977,-0.7679222157325569,0.15339132202864394
68,5.942396771883139,-0.6955112418506408,0.15871669276055989
69,6.034317544356302,-0.6228870477954128,0.16364170988043572
70,6.122320861600075,-0.5510534784886606,0.16817825523368723
71,6.2064393091557655,-0.48085570668301364,0.17233657668855576
72,6.286696233230485,-0.41299187320580766,0.17612488750784072
73,6.363104878622279,-0.34802422107416964,0.1795489389974393
74,6.435668164534432,-0.28639066488517534,0.1826115334756754
75,6.504379115936873,-0.2284170971645117,0.18531194675995719
76,6.569221826477333,-0.17432992180224458,0.18764522114220702
77,6.630172842940183,-0.12426839996593467,0.18960127616144118
78,6.6872029051356074,-0.07829661504967622,0.19116376855233636
79,6.740279003313565,-0.036414968172900644,0.19230861594691823
80,6.789366732180848,0.0014288563116676214,0.193002086054445
81,6.83443293294964,0.03532952371909303,0.19319835907249996
82,6.875448625813819,0.06541437248728896,0.1928365334503727
83,6.912392245245631,0.09183455038917146,0.19183724699273996
84,6.945253196479732,0.114757114673274,0.19009958511508376
85,6.974035744072317,0.1343582653581533,0.18749996524762735
86,6.9987070475171524,0.1511156559440078,0.18389243218501097
87,7.019215957236434,0.16574192647152505,0.17911068808033598
88,7.035574678446744,0.17878294220185853,0.17299985967822984
89,7.047858201759473,0.19063823866318066,0.1654652681150819
90,7.0561991048534685,0.20159740973493245,0.1565104815217925
91,7.060781558291981,0.21186770774570676,0.14624492506207806
92,7.061837583038043,0.22156959061708975,0.1348606820808658
93,7.059646603995409,0.23068897139896224,0.12259573296947834
94,7.054510372277576,0.23919616746369243,0.1096986795836603
95,7.04674208654843,0.24708186417721506,0.09640312298950852
96,7.036661615775819,0.2543562063771119,0.08291434545440116
97,7.024591393261794,0.26104872583924515,0.06940472950194712
98,7.010853124035485,0.2672086764971984,0.056014362304483936
99,6.995765289925482,0.2729054633454038,0.042854270210132564
100,6.979641353317809,0.27822895044809226,0.030010683808728074
101,6.96278852573492,0.2832895349156745,0.017549434657274838
102,6.94550696359224,0.28821795112552573,0.005520036961404554
103,6.928089266337394,0.29316471752284773,-0.006040724021881572
104,6.910818774216461,0.29815607791643123,-0.017105750473016434
105,6.893965847901722,0.3031005292149444,-0.027655190088683022
106,6.877786982719786,0.30792977130583626,-0.03767445327993124
107,6.862525204303677,0.31259546375420605,-0.047152475496514905
108,6.848410310766422,0.31706522957709116,-0.05608017208422458
109,6.835658995767399,0.32131959864607196,-0.06444903519305688
110,6.8244748644607425,0.3253496543827155,-0.07224980919443422
111,6.815048342109066,0.32915520446932,-0.07947117494654787
112,6.807556465256567,0.33274333989750193,-0.0860983693605273
113,6.802162536589424,0.33612727985741475,-0.09211166462965459
114,6.799015616092347,0.33932542508753333,-0.0974846347986373
115,6.7982498123282245,0.34236056118999364,-0.10218215647783649
116,6.799983328712069,0.3452591674962876,-0.10615814851966646
117,6.80431721177927,0.34805079746167095,-0.10935319760053595
118,6.811333745229266,0.35076750416345015,-0.11169251897057231
119,6.821094442722164,0.3534432900056617,-0.11308525586874763
120,6.833637628076945,0.35611356381895415,-0.11342692909132185
121,6.848975673410761,0.35881459178557723,-0.11260753030937029
122,6.867092108684856,0.3615829316492793,-0.11052719046568073
123,6.8879390015504365,0.3644548377205274,-0.10711814453569449
124,6.91143515640245,0.36746564518691743,-0.10236647772430549
125,6.937465938701954,0.37065184550415764,-0.09632430119888065
126,6.965912272910316,0.37434496895903696,-0.08910508115231763
127,6.99662948314758,0.3789589161901939,-0.08086545518537458
128,7.0294194376449965,0.3846465332292784,-0.07178997504704249
129,7.064047393557337,0.39138408518484763,-0.06207357751330855
130,7.100255831158322,0.3990352831214474,-0.051905641890660464
131,7.13777519978503,0.4073978093288308,-0.04145922296185699
132,7.176331895402113,0.41623652760762153,-0.0308855199936943
133,7.215653923240607,0.4253069975140069,-0.02031230853422185
134,7.255474711881565,0.43437197658425936,-0.009844889735586051
135,7.295535508860398,0.44321281044705124,0.0004316026593821163
136,7.3355866797617475,0.45164640679960205,0.0104493263794728
137,7.375385927103904,0.45969600838287544,0.020154705401440237
138,7.414696113825576,0.4675085468024343,0.02950540918503026
139,7.453287091496667,0.4751867157026539,0.038467714785130856
140,7.490937441377937,0.4827999212987277,0.04701433839938184
141,7.5274357232406945,0.4903925036075108,0.05512260608205327
142,7.562581378590402,0.49799009726618454,0.06277286826700332
143,7.596185399428528,0.5056045716580918,0.06994708250115393
144,7.62807084972803,0.5132378766060943,0.07662750060192994
145,7.658073309635708,0.52088503999998,0.08279540417317516
146,7.686041300722933,0.5285365023451343,0.08842983921242237
147,7.711836743036914,0.5361799275495818,0.09350630993670578
148,7.735335490168121,0.5438015954097537,0.09799540939582958
149,7.756427985965037,0.5513874562526371,0.10186139924622399
150,7.775020084536693,0.5589239098014152,0.10506081860486144
151,7.791034071722983,0.5663983568641398,0.10754132463228452
152,7.80440991793404,0.5737995626377136,0.10924116956592646
153,7.815106773962605,0.5811178633384442,0.11009000252950922
154,7.823104686086386,0.5883452428322776,0.11001197105893906
155,7.828406447957441,0.5954753024444007,0.10893214112975792
156,7.831039424544732,0.6025031448073099,0.10678663544424603
157,7.831057094353332,0.609425191157952,0.10353532226261461
158,7.828539998684626,0.6162389506424514,0.09917387498650528
159,7.823595807289388,0.6229427596527374,0.09374106724486275
160,7.816358328167246,0.629535508716834,0.08731853032640949
161,7.806985471864228,0.6360163737140289,0.08002324216024594
162,7.7956563560858365,0.6423845669447562,0.0719956114334624
163,7.7825678434910825,0.6486391216914004,0.06338672237978703
164,7.767930826375643,0.6547787213260379,0.05434738915561882
165,7.7519665276429786,0.6608015808666886,0.04502023565267638
166,7.734903012728283,0.66670538427134,0.035534879971161795
167,7.7169720299858335,0.6724872799734917,0.026005695973047183
168,7.698406233174313,0.6781439344744452,0.01653143981909184
169,7.679436793836942,0.6836716338978618,0.0071960809683062985
170,7.660291381417161,0.6890664275737427,-0.0019296791297482418
171,7.641192472234527,0.6943243048851884,-0.010786562546876636
172,7.622355940571174,0.6994413952500835,-0.019324775391116218
173,7.603989882848634,0.7044141807550875,-0.027502105914249512
174,7.586293626800754,0.7092397111187816,-0.035282124957055704
175,7.569456880020223,0.7139158112375691,-0.042632509737311176
176,7.553658975229497,0.7184412724613874,-0.04952348610042821
177,7.539068172498003,0.7228160198600639,-0.05592637161065344
178,7.525840981112294,0.7270412489881841,-0.06181219963622484
179,7.514121465874513,0.7311195269624022,-0.06715041258409266
180,7.504040504477217,0.7350548539709849,-0.07190763295342775
181,7.495714964810207,0.7388526825983062,-0.07604655892598275
182,7.489246774566737,0.7425198935416656,-0.07952509401954523
183,7.484721861916636,0.7460647274168881,-0.08229591443530075
184,7.482208957646713,0.7494966734036812,-0.08430680064319142
185,7.481758269035176,0.7528263165006173,-0.08550218265835093
186,7.4834000666991525,0.7560651461878328,-0.08582639221274053
187,7.487143268457196,0.7592253303888189,-0.08522894183365216
188,7.4929741541242745,0.7623194598360402,-0.08367162417159836
189,7.500855388841977,0.7653602693121592,-0.08113637604092287
190,7.510725549540272,0.7683603437408784,-0.07763204944053731
191,7.5224993207885795,0.7713318186349203,-0.07319807321880208
192,7.536068449598898,0.7742860857668951,-0.06790379957868456
193,7.551303443295023,0.7772335158269625,-0.06184374446873792
194,7.568055893984894,0.7801832099820633,-0.05513014110262269
195,7.586161246550365,0.7831427914667934,-0.04788466491886084
196,7.6054418055432285,0.7861182466005935,-0.040230883126128957
197,7.6257097931802935,0.7891138221053428,-0.03228832706703323
198,7.64677031007959,0.7921319825819864,-0.024168458322902958
199,7.668424097033643,0.7951734288262651,-0.015972380222946708
200,7.690470039448854,0.7982371746230644,-0.007789947329373445
201,7.712707390994129,0.8013206769846155,0.00030011684256390884
202,7.734937718341174,0.8044200126329814,0.008229440784008219
203,7.756966585653253,0.8075300919378572,0.015938836083536738
204,7.77860500753608,0.8106449005122304,0.023376932289648933
205,7.799670704416506,0.813757758204503,0.03049874293040494
206,7.8199891963858,0.8168615852440548,0.037264239654489564
207,7.839394771662902,0.8199491657222532,0.04363697651285007
208,7.857731364843329,0.8230133993423968,0.04958278501327444
209,7.874853378511285,0.8260475333713427,0.05506855094788581
